"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"113",129,3,"x4 x5 x9",0.548932463833926,0.496886209660918,0.377591766089212,29.4771512400349,180.356189248334,91.5339995847069,187.362176156645,594.653251448468,22.3969897080467,0.589857547294096,0.790481989695766
"251",130,4,"x5 x6 x7 x8",0.80798348661263,0.77726084447065,0.660887205703859,1.9134881313795,156.735118238345,75.0166533554226,165.142302528318,263.687518272666,10.2072587718451,0.268823118742319,0.364544956137326
"242",131,4,"x4 x5 x6 x8",0.805905520013469,0.774850403215624,0.722264105316668,2.15063177910451,157.058028494253,75.2142017383456,165.465212784226,266.541095008959,10.3177198067984,0.271732271981144,0.368489993099943
"232",132,4,"x3 x5 x6 x8",0.804950136892935,0.773742158795804,0.70963683902424,2.25966290514365,157.205333995207,75.3044837073626,165.61251828518,267.85307906496,10.3685062863855,0.273069808349891,0.370303795942341
"253",133,4,"x5 x6 x8 x9",0.804710678402553,0.773464386946961,0.718001330621078,2.28699061094547,157.242141755709,75.3270590726115,165.649326045682,268.181916485993,10.3812354768772,0.273405050236426,0.37075840988847
"212",134,4,"x2 x5 x6 x8",0.803523830430097,0.772087643298913,0.708738516186308,2.42243718530176,157.423911456734,75.4386405547794,165.831095746707,269.811760663991,10.4443262192512,0.275066637397864,0.373011650687545
"177",135,4,"x1 x5 x6 x8",0.8035088555853,0.772070272478949,0.716386785396108,2.42414615854544,157.426197882745,75.4400451309384,165.833382172718,269.832324935216,10.4451222555567,0.275087602180579,0.373040080555598
"171",136,4,"x1 x4 x6 x8",0.792964535170767,0.75983886079809,0.704705647367212,3.62749495486066,158.994380159725,76.4096560454838,167.401564449698,284.312359141289,11.0056397086951,0.289849650760926,0.393058561024824
"170",137,4,"x1 x4 x6 x7",0.79107085183969,0.75764218813404,0.684003238646044,3.84360765510768,159.267532685856,76.5798760022691,167.674716975829,286.912868072304,11.1063045705408,0.292500807424435,0.396653734662171
"176",138,4,"x1 x5 x6 x7",0.79084229708507,0.757377064618682,0.663684191786101,3.86969099457866,159.300332776574,76.600343456913,167.707517066547,287.22673189043,11.1184541376941,0.292820784080901,0.397087647774788
"153",139,4,"x1 x3 x4 x7",0.790831558985139,0.757364608422761,0.698179321844896,3.87091645806226,159.30187292893,76.6013046669039,167.709057218903,287.241478033207,11.1190249561241,0.292835817420806,0.39710803414729
"157",140,4,"x1 x3 x5 x7",0.789957477428052,0.756350673816541,0.682129192391622,3.97066921103737,159.426976931406,76.679425890823,167.834161221379,288.441814361005,11.1654895881679,0.294059531600727,0.398767485291712
"182",141,4,"x1 x6 x7 x8",0.788446995043292,0.754598514250219,0.676241201204841,4.14304989448579,159.641944417896,76.8138653841176,168.049128707869,290.516090913608,11.2457841643977,0.296174206939391,0.40163514872849
"167",142,4,"x1 x4 x5 x7",0.788433059655209,0.754582349200042,0.688155386143362,4.14464024187828,159.643920508351,76.8151024174689,168.051104798324,290.535227746348,11.2465249450199,0.296193716482708,0.401661605179282
"154",143,4,"x1 x3 x4 x8",0.78698566911754,0.752903376176347,0.695542223867025,4.30982069854388,159.848460309221,76.9432631701833,168.255644599194,292.522863143513,11.3234656700715,0.298220063235444,0.404409488216838
"161",144,4,"x1 x3 x6 x8",0.786936738093883,0.752846616188905,0.693581893770611,4.31540485059024,159.855350747681,76.9475846978147,168.262535037654,292.590057886127,11.3260667568823,0.298288566668563,0.404502384174369
"138",145,4,"x1 x2 x4 x7",0.786777583909186,0.752661997334655,0.68220466793978,4.33356799331117,159.877751808797,76.9616359960409,168.28493609877,292.80861706755,11.3345271122923,0.29851138252714,0.404804539724723
"160",146,4,"x1 x3 x6 x7",0.78664635159407,0.752509767849121,0.679879633830194,4.34854461031671,159.896210273326,76.9732163965881,168.303394563298,292.988832419238,11.3415031904221,0.298695107768302,0.405053685372219
"146",147,4,"x1 x2 x6 x8",0.786201213446891,0.751993407598394,0.679992828827322,4.39934508228102,159.958736660426,77.0124583313579,168.365920950399,293.600120330092,11.3651659482616,0.299318301174352,0.405898783866486
"226",148,4,"x3 x4 x6 x8",0.785851851709094,0.751588147982549,0.69157518442043,4.43921526927555,160.007718688845,77.0432152766294,168.414902978818,294.079882867148,11.3837374013089,0.299807407607269,0.406562050046748
"174",149,4,"x1 x4 x7 x9",0.78567824768264,0.751386767311862,0.687627349418078,4.45902747035213,160.03202901296,77.0584853666651,168.439213302933,294.31828535707,11.3929658847898,0.300050453244304,0.406891638742493
"173",150,4,"x1 x4 x7 x8",0.785232479600064,0.750869676336075,0.694251418173309,4.50989983239298,160.094361250741,77.0976536530673,168.501545540714,294.930438329467,11.4166621288826,0.30067452855991,0.407737933174379
"155",151,4,"x1 x3 x4 x9",0.784554553305935,0.750083281834885,0.680979205310126,4.5872667709874,160.188908868843,77.1571078796674,168.596093158816,295.861403583014,11.452699493536,0.301623625371691,0.409024981912001
"249",152,4,"x4 x6 x8 x9",0.784395412613923,0.749898678632151,0.678200920409235,4.6054283738834,160.211060454969,77.1710448459077,168.618244744942,296.079944235547,11.4611591316986,0.301846422340508,0.409327111846378
"158",153,4,"x1 x3 x5 x8",0.784377515011628,0.749877917413489,0.682703942345371,4.60747090079192,160.213550688554,77.1726117860625,168.620734978527,296.104522196311,11.4621105366314,0.301871478983721,0.409361090593979
"151",154,4,"x1 x3 x4 x5",0.784232324476908,0.749709496393213,0.688491453465988,4.62404047079012,160.233744548335,77.185319771364,168.640928838308,296.303905734225,11.4698286090668,0.302074745732329,0.4096367360381
"168",155,4,"x1 x4 x5 x8",0.783882991269416,0.749304269872523,0.687527506182248,4.66390740182234,160.282276014684,77.2158702035715,168.689460304657,296.783629091913,11.4883985454934,0.302563812222817,0.410299948053336
"139",156,4,"x1 x2 x4 x8",0.783600318021204,0.748976368904597,0.680095346114371,4.69616690263548,160.321489292857,77.2405647854255,168.72867358283,297.17181136847,11.5034249561988,0.302959554770314,0.410836605578529
"184",157,4,"x1 x6 x8 x9",0.783411749970788,0.748757629966114,0.683489389863197,4.71768684205038,160.347619544774,77.257025257956,168.754803834747,297.430763269859,11.5134489007687,0.303223550040897,0.411194603598883
"140",158,4,"x1 x2 x4 x9",0.783286406317969,0.748612231328844,0.650998516644338,4.7319914276297,160.364976081535,77.2679610057632,168.772160371508,297.602891990249,11.5201119480096,0.303399031154844,0.411432569571772
"145",159,4,"x1 x2 x6 x7",0.783153772695211,0.748458376326445,0.659733737920639,4.74712796597662,160.38333114404,77.2795277874536,168.790515434012,297.785031693796,11.5271625171792,0.303584718226705,0.411684375613543
"152",160,4,"x1 x3 x4 x6",0.782594217543548,0.747809292350515,0.691905299530759,4.81098604233949,160.460644148761,77.3282694521695,168.867828438734,298.553443257342,11.5569074809294,0.304368095439033,0.412746695747478
"130",161,4,"x1 x2 x3 x4",0.782529100528214,0.747733756612728,0.685133140384774,4.81841738726657,160.469628353046,77.3339357580424,168.876812643019,298.642865483941,11.5603689864751,0.304459259260501,0.412870320945541
"180",162,4,"x1 x5 x7 x9",0.782011000560425,0.747132760650093,0.676250199713451,4.87754447636275,160.541014978573,77.3789757467796,168.948199268546,299.354348534608,11.5879102658558,0.305184599215404,0.413853938066278
"206",163,4,"x2 x4 x6 x8",0.781764598434792,0.746846934184358,0.681322328646366,4.90566461020107,160.574906088461,77.4003690759963,168.982090378434,299.692721333172,11.6010085677357,0.305529562191292,0.414321734561989
"183",164,4,"x1 x6 x7 x9",0.781549944200713,0.746597935272827,0.656135052404317,4.93016158146591,160.604399296592,77.4189917445844,169.011583586565,299.987496200564,11.6124192077638,0.305830078119001,0.414729257420134
"175",165,4,"x1 x4 x8 x9",0.78134888729101,0.746364709257572,0.681883413283509,4.95310678616103,160.631997976949,77.4364227725726,169.039182266922,300.263598482685,11.6231070380394,0.306111557792586,0.415110965644265
"133",166,4,"x1 x2 x3 x7",0.781277487272915,0.746281885236582,0.673561478049401,4.96125516580555,160.641792808815,77.4426101541559,169.048977098787,300.361648870352,11.6269025369168,0.306211517817918,0.415246519175602
"142",167,4,"x1 x2 x5 x7",0.781198184356774,0.746189893853858,0.657764896766237,4.97030544737238,160.652668032687,77.4494806760424,169.05985232266,300.470551947385,11.6311181398988,0.306322541900516,0.415397076424955
"247",168,4,"x4 x6 x7 x8",0.781157777495773,0.746143021895097,0.660323694343054,4.97491679695557,160.658207721236,77.4529806911611,169.065392011209,300.526040846285,11.6332660972755,0.306379111505917,0.415473789188412
"169",169,4,"x1 x4 x5 x9",0.781119781560694,0.746098946610405,0.683515205842593,4.97925300459586,160.663415944296,77.4562714480009,169.070600234269,300.578218930601,11.6352858940878,0.306432305815029,0.41554592478885
"163",170,4,"x1 x3 x7 x8",0.781077149447221,0.746049493358776,0.682128875787716,4.98411830652286,160.669258586793,77.4599632447977,169.076442876766,300.636763667208,11.6375521419564,0.306491990773891,0.415626862212729
"164",171,4,"x1 x3 x7 x9",0.781025442262287,0.745989513024253,0.670554802633607,4.99001928224292,160.676343422309,77.464440215896,169.083527712282,300.707770785457,11.6403008045983,0.306564380832798,0.415725028735655
"179",172,4,"x1 x5 x7 x8",0.780884688586706,0.745826238760579,0.6787435666517,5.00608250485271,160.69562079305,77.4766232495815,169.102805083023,300.90106138712,11.6477830214369,0.306761435978612,0.415992250765603
"136",173,4,"x1 x2 x4 x5",0.780393252021173,0.74525617234456,0.674400933381379,5.06216668821882,160.762830101616,77.5191156762088,169.170014391589,301.575928803822,11.6739069214383,0.307449447170358,0.416925247194224
"137",174,4,"x1 x2 x4 x6",0.780102650707385,0.744919074820566,0.677835996298473,5.09533096314663,160.802502271856,77.5442104868261,169.209686561829,301.974998331165,11.6893547741096,0.307856289009661,0.4174769562182
"255",175,4,"x6 x7 x8 x9",0.779895768104435,0.744679091001145,0.621891971956187,5.1189410130551,160.830713436594,77.5620612283464,169.237897726567,302.25910077206,11.7003522879507,0.308145924653791,0.417869724569669
"239",176,4,"x3 x6 x8 x9",0.779251851652436,0.743932147916826,0.673452563258429,5.19242664863691,160.918350514959,77.6175439531019,169.325534804932,303.143361860897,11.7345817494541,0.309047407686589,0.419092205337645
"237",177,4,"x3 x6 x7 x8",0.778443120869132,0.742994020208193,0.655869865999951,5.28472137948471,161.028057387047,77.6870630755573,169.43524167702,304.253954952284,11.7775724497658,0.310179630783215,0.420627587491637
"219",178,4,"x2 x6 x8 x9",0.778385299439036,0.742926947349282,0.6660347597402,5.29132013080979,161.035885700017,77.6920264567412,169.44306998999,304.333358484491,11.7806461348835,0.31026058078535,0.420737361960126
"172",179,4,"x1 x4 x6 x9",0.778204760062052,0.74271752167198,0.683122468168793,5.31192381444611,161.060315380609,77.7075179372627,169.467499670582,304.581284974914,11.7902432893515,0.310513335913127,0.421080117476839
"166",180,4,"x1 x4 x5 x6",0.778113323752426,0.742611455552814,0.686841459644418,5.32235879449245,161.072680497273,77.7153603249617,169.479864787246,304.706850287709,11.7951038821049,0.310641346746604,0.421253710075173
"196",181,4,"x2 x3 x6 x8",0.778111269080916,0.742609072133863,0.666543289752261,5.32259327963621,161.072958296107,77.7155365251108,169.48014258608,304.709671874362,11.795213104814,0.310644223286717,0.421257610886214
"159",182,4,"x1 x3 x5 x9",0.776962119517378,0.741276058640158,0.661839934172928,5.45373760091123,161.227925711767,77.8138998302354,169.63511000174,306.287746547149,11.8562998663413,0.312253032675671,0.423439280940759
"148",183,4,"x1 x2 x7 x8",0.775700088296769,0.739812102424253,0.663136903559579,5.59776430823111,161.397198407826,77.9215075050371,169.804382697799,308.020836450065,11.9233872174219,0.314019876384523,0.425835257765067
"149",184,4,"x1 x2 x7 x9",0.775653009888927,0.739757491471155,0.629938181692271,5.60313703432277,161.4034944604,77.9255132655378,169.810678750373,308.085487079895,11.9258898224476,0.314085786155503,0.425924636515984
"143",185,4,"x1 x2 x5 x8",0.775334496197124,0.739388015588664,0.657799648079534,5.63948675176047,161.446056360064,77.9525988431005,169.853240650037,308.522887402637,11.942821447844,0.314531705324026,0.426529337423
"165",186,4,"x1 x3 x8 x9",0.774957631780085,0.738950852864899,0.666759354080267,5.68249562523821,161.496337602004,77.9846109420564,169.903521891977,309.040418114455,11.9628548947531,0.315059315507881,0.427244817669753
"134",187,4,"x1 x2 x3 x8",0.774954855893567,0.738947632836538,0.668732504144481,5.68281241755572,161.496707648243,77.9848465926054,169.903891938216,309.044230112778,11.9630024559785,0.315063201749006,0.427250087713518
"131",188,4,"x1 x2 x3 x5",0.774702089434178,0.738654423743646,0.666127399844173,5.71165886784337,161.53038417328,78.0062957333036,169.937568463253,309.391342760556,11.9764390746022,0.315417074792151,0.427729966950077
"181",189,4,"x1 x5 x8 x9",0.774677795391861,0.738626242654558,0.669641921202229,5.71443137526255,161.533618921333,78.0083563592963,169.940803211306,309.424704660604,11.9777305029911,0.315451086451395,0.427776089392541
"156",190,4,"x1 x3 x5 x6",0.774292025727712,0.738178749844146,0.669170206594458,5.75845654167992,161.584937406386,78.0410561580807,169.992121696359,309.954464542032,11.9982373371109,0.315991163981203,0.428508476325389
"185",191,4,"x1 x7 x8 x9",0.773504929258906,0.737265717940331,0.66715954757208,5.84828230105427,161.689372430301,78.1076507763082,170.096556720274,311.03534821625,12.0400779954677,0.317093099037531,0.430002785552419
"217",192,4,"x2 x6 x7 x8",0.773483834599478,0.737241248135394,0.648722533181722,5.85068968550715,161.692166355629,78.1094332760868,170.099350645602,311.06431654973,12.0411993503121,0.317122631560731,0.430042833939719
"150",193,4,"x1 x2 x8 x9",0.770523747866125,0.733807547524705,0.624774805520707,6.18850347222205,162.081663399858,78.358395439735,170.488847689831,315.12926862505,12.1985523338729,0.321266752987425,0.435662583352603
"223",194,4,"x3 x4 x5 x8",0.77002698959091,0.733231307925456,0.661145675632944,6.24519498471774,162.146535651392,78.3999514724707,170.553719941365,315.811444102887,12.2249591265634,0.321962214572726,0.436605683091549
"203",195,4,"x2 x4 x5 x8",0.769719336334621,0.73287443014816,0.665090643548197,6.28030527737612,162.186642225585,78.4256560233003,170.593826515558,316.233930284978,12.2413134303862,0.32239292913153,0.437189765370937
"144",196,4,"x1 x2 x5 x9",0.769634144609112,0.73277560774657,0.62499584331746,6.29002760715338,162.197738594226,78.4327695078711,170.604922884199,316.350920195275,12.2458420720752,0.322512197547243,0.437351502574114
"135",197,4,"x1 x2 x3 x9",0.769116982939734,0.732175700210091,0.625173697486063,6.34904761488087,162.265011849553,78.4759122722834,170.672196139526,317.06111472354,12.2733334731693,0.323236223884373,0.438333338327475
"162",198,4,"x1 x3 x6 x9",0.769004784349158,0.732045549845023,0.656916044172171,6.36185204737248,162.27958693686,78.485263057183,170.686771226833,317.215191929613,12.2792977521141,0.323393301911179,0.438546348289788
"132",199,4,"x1 x2 x3 x6",0.768996540197381,0.732035986628962,0.660614442184884,6.36279289417217,162.280657608992,78.4859500088447,170.687841898965,317.22651324716,12.2797359966642,0.323404843723666,0.438561999880866
"141",200,4,"x1 x2 x5 x6",0.76764772756217,0.730471363972117,0.649275630356688,6.51672335125498,162.455316043262,78.5981073972888,170.862500333234,319.078776107887,12.3514364944989,0.325293181412963,0.441122731946388
"222",201,4,"x3 x4 x5 x7",0.766227270600652,0.728823633896757,0.651741316452323,6.6788300691525,162.638159017094,78.7157238575547,171.045343307067,321.029424853602,12.426945478204,0.327281821159087,0.443819481364427
"147",202,4,"x1 x2 x6 x9",0.766099220610451,0.728675095908123,0.615014522150489,6.69344350989776,162.654587143682,78.7263017127945,171.061771433655,321.205270063659,12.433752389561,0.327461091145369,0.444062585341464
"178",203,4,"x1 x5 x6 x9",0.765965578684618,0.728520071274157,0.65957042081411,6.70869511875122,162.671723097027,78.7373371272016,171.078907387,321.388794423822,12.4408565583415,0.327648189841535,0.444316305655053
"231",204,4,"x3 x5 x6 x7",0.765669246763689,0.728176326245879,0.61328976925027,6.74251338738694,162.709684753005,78.7617906701436,171.116869042977,321.795733532528,12.4566090399688,0.328063054530835,0.444878894284601
"214",205,4,"x2 x5 x7 x8",0.765441201447399,0.727911793678983,0.647291419205826,6.76853858826045,162.738865868267,78.7805942385088,171.14605015824,322.108897762236,12.4687315262801,0.328382317973641,0.44531184022429
"225",206,4,"x3 x4 x6 x7",0.76496263177529,0.727356652859337,0.639461631416473,6.82315436398092,162.800012428437,78.8200128433983,171.20719671841,322.766095661171,12.4941714449485,0.329052315514593,0.446220408748162
"189",207,4,"x2 x3 x4 x8",0.764368560987231,0.726667530745188,0.654406973268578,6.89095146608262,162.875743527808,78.8688660313805,171.282927817781,323.581905973618,12.5257511989788,0.329884014617876,0.447348257106384
"228",208,4,"x3 x4 x7 x8",0.763992021740204,0.726230745218637,0.660260458555686,6.9339232302042,162.92364529088,78.899785485237,171.330829580853,324.098990144293,12.5457673604243,0.330411169563714,0.448063120015152
"246",209,4,"x4 x5 x8 x9",0.763747243656945,0.725946802642056,0.670790938148736,6.96185802355969,162.954743972678,78.9198666840147,171.36192826265,324.435132719551,12.5587793310794,0.330753858880277,0.448527833252836
"244",210,4,"x4 x5 x7 x8",0.763703871267146,0.725896490669889,0.657204493343964,6.96680780799396,162.960251007986,78.9234233500401,171.367435297959,324.494694043866,12.5610849307303,0.330814580225996,0.448610176097511
"230",211,4,"x3 x4 x8 x9",0.763637076273125,0.725819008476825,0.65273186458794,6.97443064877408,162.968730057836,78.9288998370164,171.375914347809,324.586420562047,12.5646356346599,0.330908093217624,0.448736986952139
"234",212,4,"x3 x5 x7 x8",0.763569206039126,0.725740279005386,0.644237180581098,6.98217619909672,162.977343146199,78.9344633615345,171.384527436172,324.67962365824,12.568243496448,0.331003111545224,0.448865839158858
"211",213,4,"x2 x5 x6 x7",0.762153843181148,0.724098458090132,0.62140783135678,7.14370156294565,163.156398914013,79.0502284718939,171.563583203986,326.623276903952,12.6434816866046,0.332984619546393,0.451552917378735
"216",214,4,"x2 x5 x8 x9",0.762136620963226,0.724078480317343,0.647654585430712,7.14566701300702,163.158571107332,79.0516341073236,171.565755397305,326.646927390167,12.6443971892968,0.333008730651483,0.451585613903456
"193",215,4,"x2 x3 x5 x8",0.761883677816707,0.72378506626738,0.636675752268704,7.1745336273486,163.190456059949,79.0722704345004,171.597640349922,326.99428267432,12.6578432002963,0.33336285105661,0.452065828582009
"188",216,4,"x2 x3 x4 x7",0.761749690285867,0.723629640731606,0.653968527868657,7.18982467765992,163.207332246323,79.0831955146337,171.614516536296,327.178281638072,12.6649657408286,0.333550433599786,0.452320205029593
"229",217,4,"x3 x4 x7 x9",0.761247990760545,0.723047669282233,0.651056202074164,7.24708010012182,163.270438821329,79.1240646176116,171.677623111302,327.867242709268,12.6916352016491,0.334252812935236,0.453272685773182
"202",218,4,"x2 x4 x5 x7",0.761147496960162,0.722931096473788,0.648076251610091,7.25854874759971,163.283063551534,79.1322436850206,171.690247841507,328.005246260928,12.6969772746166,0.334393504255773,0.453463474093449
"236",219,4,"x3 x5 x8 x9",0.761035661019246,0.722801366782325,0.645656996039425,7.27131179344768,163.297106917082,79.141343020306,171.704291207055,328.158825456767,12.7029222757458,0.334550074573056,0.453675795562351
"192",220,4,"x2 x3 x5 x7",0.758476302569155,0.71983251098022,0.631186121882113,7.56339329222411,163.616704800274,79.3487646471754,172.023889090247,331.673475661425,12.83897325141,0.338133176403182,0.458534758978929
"254",221,4,"x5 x7 x8 x9",0.758148220479164,0.71945193575583,0.64943899197581,7.60083498334906,163.657428687523,79.3752416473693,172.064612977496,332.1240158289,12.8564135159574,0.33859249132917,0.459157625569908
"235",222,4,"x3 x5 x7 x9",0.757673372472646,0.71890111206827,0.637250758965038,7.65502603166814,163.716272471365,79.4135182302694,172.123456761338,332.776102934256,12.8816555974551,0.339257278538295,0.460059128480539
"210",223,4,"x2 x4 x8 x9",0.757566340591298,0.718776955085905,0.639676060961275,7.66724082413699,163.729520076745,79.422138567219,172.136704366718,332.923084934247,12.8873452232612,0.339407123172183,0.460262329402185
"215",224,4,"x2 x5 x7 x9",0.75691160254081,0.71801745894734,0.635913675805208,7.74196145230285,163.810431553962,79.4748128513777,172.217615843935,333.82220683062,12.9221499418305,0.340323756442866,0.461505355065373
"238",225,4,"x3 x6 x7 x9",0.755550144442863,0.716438167553721,0.597458484738158,7.89733504671105,163.977982915746,79.5840245328594,172.385167205719,335.691835128451,12.9945226501336,0.342229797779991,0.464090094647627
"195",226,4,"x2 x3 x6 x7",0.753475790639954,0.714031917142346,0.608238791637619,8.13406639152323,164.231483003913,79.7496028123756,172.638667293886,338.540450576463,13.1047916352179,0.345133893104065,0.468028272686354
"240",227,4,"x3 x7 x8 x9",0.75320641233551,0.713719438309192,0.634643381261805,8.16480863432898,164.264246265183,79.7710330897742,172.671430555156,338.91037551324,13.11911131019,0.345511022730285,0.468539689649641
"208",228,4,"x2 x4 x7 x8",0.752192784655206,0.712543630200039,0.63945109826058,8.28048680049363,164.387209563247,79.8515248537274,172.79439385322,340.302344166127,13.1729939677211,0.346930101482711,0.470464070275752
"200",229,4,"x2 x3 x8 x9",0.751075140659045,0.711247163164493,0.61635711942927,8.40803561394164,164.522209407928,79.9400089059303,172.929393697901,341.837153680482,13.2324059489219,0.348494803077336,0.47258592674721
"250",230,4,"x4 x7 x8 x9",0.751001879301955,0.711162179990268,0.635343955442674,8.41639641505591,164.531037442852,79.945799269616,172.938221732825,341.937760160079,13.2363003932934,0.348597368977263,0.472725014046192
"187",231,4,"x2 x3 x4 x6",0.750603367364889,0.710699906143271,0.640277124282312,8.46187576706092,164.57901291041,79.9772755603893,172.986197200383,342.485018423617,13.25748458414,0.349155285689156,0.473481592290715
"186",232,4,"x2 x3 x4 x5",0.750517348734064,0.710600124531514,0.641351552104003,8.47169246569999,164.589358334778,79.9840650708484,172.996542624751,342.603143885262,13.2620571826553,0.34927571177231,0.473644899380547
"190",233,4,"x2 x3 x4 x9",0.75046991293112,0.710545099000099,0.634607222311487,8.47710597876972,164.595061892958,79.9878085089568,173.002246182931,342.668285309482,13.2645787861735,0.349342121896432,0.473734956649053
"198",234,4,"x2 x3 x7 x8",0.749978520939309,0.709975084289599,0.623341656990601,8.53318507525174,164.65408188412,80.0265577865271,173.061266174093,343.343091515124,13.2907003167145,0.350030070684967,0.474667868454088
"199",235,4,"x2 x3 x7 x9",0.749541880968026,0.70946858192291,0.617194733540597,8.58301571043833,164.70642848331,80.0609447122684,173.113612773283,343.942709268697,13.3139113265302,0.350641366644764,0.475496833090365
"220",236,4,"x2 x7 x8 x9",0.748739787581919,0.708538153595027,0.624398674468779,8.67455296203524,164.802350121308,80.1240029306956,173.209534411281,345.044187525302,13.3565491945278,0.351764297385313,0.47701961409028
"221",237,4,"x3 x4 x5 x6",0.748514839118879,0.7082772133779,0.636267397163385,8.70022474092571,164.829196531837,80.1416623561122,173.23638082181,345.353098987717,13.3685070575891,0.352079225233569,0.47744668062818
"224",238,4,"x3 x4 x5 x9",0.747422983518321,0.707010660881252,0.632915649537096,8.8248305069712,164.959163510985,80.2272207011615,173.366347800958,346.852494474826,13.4265481732191,0.353607823074351,0.479519577614967
"227",239,4,"x3 x4 x6 x9",0.74681905042773,0.706310098496167,0.633060014900865,8.89375312398644,165.030810435187,80.2744338426612,173.43799472516,347.681848237433,13.4586521898361,0.354453329401177,0.480666149637004
"209",240,4,"x2 x4 x7 x9",0.74523509170114,0.704472706373323,0.623201487512646,9.07451914323868,165.21791272213,80.3978876453343,173.625097012103,349.857026498369,13.5428526386465,0.356670871618404,0.48367330852309
"218",241,4,"x2 x6 x7 x9",0.739233782426763,0.697511187615045,0.57232880684203,9.75940617319695,165.916405606207,80.8608092044621,174.32358989618,358.098350752367,13.8618716420271,0.365072704602532,0.495066844358111
"191",242,4,"x2 x3 x5 x6",0.732280253503994,0.689445094064633,0.5994179495426,10.5529633044677,166.705898311655,81.3879460437613,175.113082601628,367.647314810385,14.231508960402,0.374807645094408,0.508268177157215
"194",243,4,"x2 x3 x5 x9",0.73186793338555,0.688966802727238,0.595736680396344,10.6000184866625,166.752066321885,81.4189009938211,175.159250611858,368.213535219497,14.253427169787,0.37538489326023,0.509050970349535
"233",244,4,"x3 x5 x6 x9",0.731742208714426,0.688820962108734,0.596262604527985,10.6143665551692,166.766129750368,81.4283331494096,175.173314040341,368.386187174943,14.2601104712881,0.375560907799803,0.509289659688862
"205",245,4,"x2 x4 x6 x7",0.731049710189084,0.688017663819337,0.608322121738866,10.6933965195633,166.843473960176,81.4802306042374,175.250658250149,369.337163808846,14.2969224700199,0.376530405735282,0.510604373929281
"197",246,4,"x2 x3 x6 x9",0.730905319590833,0.687850170725367,0.586416315886413,10.7098747984635,166.859575655355,81.4910397844352,175.266759945328,369.535448830498,14.3045980192451,0.376732552572833,0.510878500687325
"201",247,4,"x2 x4 x5 x6",0.724539636022544,0.680465977786151,0.59806727005173,11.4363452923862,167.560989436661,81.9635962427172,175.968173726634,378.277151680009,14.6429865166455,0.385644509568439,0.522963804165911
"207",248,4,"x2 x4 x6 x9",0.718334939807554,0.673268530176763,0.579106659596981,12.1444434370061,168.229236028108,82.4168956035381,176.636420318081,386.797777941281,14.9728172106302,0.394331084269424,0.534743471808222
"213",249,4,"x2 x5 x6 x9",0.714796005689664,0.66916336660001,0.559618515069219,12.5483169863277,168.60381778382,82.6723125268658,177.011002073793,391.657634723465,15.1609406989728,0.39928559203447,0.541462167820458
"204",250,4,"x2 x4 x5 x9",0.712678727882322,0.666707324343494,0.57701050871324,12.78994694452,168.825707113466,82.8240616944591,177.232891403439,394.565195748623,15.2734914483338,0.402249780964749,0.545481837440492
"245",251,4,"x4 x5 x7 x9",0.703051159871794,0.655539345451281,0.591439406547422,13.8886732655586,169.81447302682,83.5043419556287,178.221657316793,407.786295699417,15.7852759625581,0.415728376179489,0.563759855805646
"252",252,4,"x5 x6 x7 x9",0.702727090007603,0.65516342440882,0.543169279606951,13.9256570696982,169.847195144069,83.5269687538891,178.254379434042,408.231326060233,15.8025029442671,0.416182073989356,0.564375105152396
"241",253,4,"x4 x5 x6 x7",0.693320390502104,0.644251652982441,0.56726356357206,14.9991772286303,170.781784532752,84.1762977985958,179.188968822725,421.149117368827,16.3025464787933,0.429351453297054,0.582233802814046
"248",254,4,"x4 x6 x7 x9",0.687087353088854,0.63702132958307,0.521346925444713,15.7105097539854,171.385399018833,84.5988320553287,179.792583308805,429.708663304779,16.6338837408302,0.438077705675605,0.59406727645822
"243",255,4,"x4 x5 x6 x9",0.668376090326536,0.615316264778782,0.538558449656886,17.845893983351,173.12772271037,85.8323381905448,181.534907000343,455.403986870985,17.6285414272639,0.464273473542849,0.629590765259427
"381",256,5,"x5 x6 x7 x8 x9",0.809171815497428,0.769415943726059,0.643090297329973,3.77787255095976,158.5488809404,77.6580287622593,168.357262612035,273.449363922058,10.8686671144136,0.286242276753858,0.393792286754116
"376",257,5,"x4 x5 x6 x7 x8",0.809147221610845,0.769386226113105,0.64389425642547,3.7806792774867,158.552747083437,77.6600327443584,168.361128755072,273.484606004668,10.8700678653929,0.286279167583732,0.393843038601192
"337",258,5,"x2 x3 x5 x6 x8",0.808811245814991,0.76898025535978,0.689435049806625,3.81902182149506,158.605512427592,77.6873946051644,168.413894099227,273.966046248461,10.8892034511197,0.286783131277514,0.394536356924627
"321",259,5,"x1 x5 x6 x7 x8",0.808655472999869,0.768792029874842,0.638981228553722,3.83679907239465,158.629945254443,77.7000716305782,168.438326926078,274.189262631944,10.898075530878,0.287016790500196,0.394857809089781
"356",260,5,"x2 x5 x6 x7 x8",0.808583589257591,0.768705170352923,0.628759871917786,3.84500265606286,158.641213448666,77.7059196954968,168.449595120301,274.292269237879,10.9021696874502,0.287124616113613,0.395006148096023
